,NUMBER,S,NAME,INCHI_KEY,SMILES,ACTIVITY_LABEL,ACTIVITY_PROBABILITY
4272,#4762,S,sulconazole,AFNXATANNDIXLG-UHFFFAOYSA-N,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0.0,0.0466918349266
1387,#1489,S,2*3*4*5*6-pentafluorobenzyl alcohol,PGJYYCIOYBZTPU-UHFFFAOYSA-N,OCc1c(F)c(F)c(F)c(F)c1F,0.0,0.0465930886567
2467,#2699,S,1-tert-butyl-3-(4-chloro-phenyl)-1h-pyrazolo[3*4-d]pyrimidin-4-ylamine,PBBRWFOVCUAONR-UHFFFAOYSA-N,CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,0.0,0.0465865172446
4124,#4579,S,beta alethine,WELIVEBWRWAGOM-UHFFFAOYSA-N,NCCC(=O)NCCSSCCNC(=O)CCN,0.0,0.0465631261468
3520,#3888,S,gluconic acid,RGHNJXZEOKUKBD-QTBDOELSSA-N,O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,0.0,0.0465123280883
3797,#4200,S,cbz-leu-leu-tyr-ch2f,FVHOZBBGUIEWAG-PFWSVGDOSA-N,CC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(C)C)N[C@H](O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,0.0,0.0465117543936
3226,#3551,S,3*4-dihydroxybenzoic acid,YQUVCSBJEUQKSH-UHFFFAOYSA-N,O=C(O)c1ccc(O)c(O)c1,0.0,0.0464831329882
1356,#1455,S,2*3-dihydroxy-benzoic acid,GLDQAMYCGOIJDV-UHFFFAOYSA-N,O=C(O)c1cccc(O)c1O,0.0,0.0464831329882
2317,#2527,S,2*4-dihydroxybenzoic acid,UIAFKZKHHVMJGS-UHFFFAOYSA-N,O=C(O)c1ccc(O)cc1O,0.0,0.0464831329882
6268,#6831,S,carmofur,AOCCBINRVIKJHY-UHFFFAOYSA-N,CCCCCCNC(=O)n1cc(F)c(O)nc1=O,0.0,0.0464782491326
2381,#2600,S,[(2r*3s*4r*5r)-5-(6-amino-9h-purin-9-yl)-3*4-dihydroxytetrahydro-2-furanyl]methyl sulfamate,GNZLUJQJDPRUTD-FCIPNVEPSA-N,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](COS(N)(=O)=O)[C@H](O)[C@H]1O,0.0,0.0464560911059
2290,#2496,S,2-methoxyethanol,XNWFRZJHXBZDAG-UHFFFAOYSA-N,COCCO,0.0,0.0464487597346
696,#749,S,alprenolol,PAZJSJFMUHDSTF-UHFFFAOYSA-N,C=CCc1ccccc1OCC(O)CNC(C)C,0.0,0.0464345775545
3297,#3638,S,n-(2-morpholin-4-yl-1-morpholin-4-ylmethyl-ethyl)-3-nitro-5-(3*4*5-trihydroxy-6-hydroxymethyl-tetrahydro-pyran-2-yloxy)-benzamide,MCMWCTMAKPQTPI-UOAPUEHGSA-N,O=C(NC(CN1CCOCC1)CN1CCOCC1)c1cc(O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)cc([N+](=O)[O-])c1,0.0,0.0464033596218
2636,#2894,S,n-{3-[4-(3-amino-propyl)-piperazin-1-yl]-propyl}-3-nitro-5-(galactopyranosyl)-alpha-benzamide,UEIGEWJJVQHIAX-ZFVIQDPVSA-N,NCCCN1CCN(CCCNC(=O)c2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc([N+](=O)[O-])c2)CC1,0.0,0.0464033596218
396,#428,S,vincristine,OGWKCGZFUXNPDA-XQKSVPLYSA-N,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,0.0,0.0463959649205
1250,#1341,S,fenproporex,IQUFSXIQAFPIMR-UHFFFAOYSA-N,CC(Cc1ccccc1)NCCC#N,0.0,0.0463517010212
4519,#5016,S,3-{[4-(but-2-yn-1-yloxy)phenyl]sulfonyl}propane-1-thiol,CARKQNSZFCLNKM-UHFFFAOYSA-N,CC#CCOc1ccc(S(=O)(=O)CCCS)cc1,0.0,0.0463005304337
1404,#1508,S,l-phospholactate,CSZRNWHGZPKNKY-UWTATZPHSA-N,C[C@@H](OP(=O)(O)O)C(=O)O,0.0,0.0462797768414
5470,#5995,S,2-chloro-4-{[(1r*3z*7s*7as)-7-hydroxy-1-(trifluoromethyl)tetrahydro-1h-pyrrolo[1*2-c][1*3]oxazol-3-ylidene]amino}-3-methylbenzonitrile,KALFKWQLCWAXJO-WCFLWFBJSA-N,Cc1c(/N=C2\O[C@@H](C(F)(F)F)[C@@H]3[C@@H](O)CCN23)ccc(C#N)c1Cl,0.0,0.0462742634118
3407,#3761,S,3*5-diaminophthalhydrazide,BAOICLZZDLLDRL-UHFFFAOYSA-N,Nc1cc(N)c2c(=O)[nH][nH]c(=O)c2c1,0.0,0.0462631508708
6289,#6852,S,eliglustat,FJZZPCZKBUKGGU-AUSIDOKSSA-N,CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2,0.0,0.0462321192026
3988,#4408,S,voacamine,VCMIRXRRQJNZJT-VRMHCKLLSA-N,C/C=C1/CN(C)[C@@H]2Cc3c([nH]c4ccccc34)[C@@H](c3cc4[nH]c5c(c4cc3OC)CCN3C[C@H]4C[C@H](CC)[C@H]3[C@@]5(C(=O)OC)C4)C[C@@H]1C2C(=O)OC,0.0,0.0462084077299
1381,#1480,S,1*2-dichloro-propane,KNKRKFALVUDBJE-GSVOUGTGSA-N,C[C@@H](Cl)CCl,0.0,0.0462048240006
3542,#3914,S,2-{2-[2-2-(methoxy-ethoxy)-ethoxy]-ethoxy}-ethanol,ZNYRFEPBTVGZDN-UHFFFAOYSA-N,COCCOCCOCCOCCO,0.0,0.0461820811033
1691,#1824,S,1-methoxy-2-[2-(2-methoxy-ethoxy]-ethane,YFNKIDBQEZZDLK-UHFFFAOYSA-N,COCCOCCOCCOC,0.0,0.0461820811033
5825,#6358,S,2-(3-amino-2*5*6-trimethoxyphenyl)ethyl 5-chloro-2*4-dihydroxybenzoate,DFYGLJKFZQGYPA-UHFFFAOYSA-N,COc1cc(N)c(OC)c(CCOC(=O)c2cc(Cl)c(O)cc2O)c1OC,0.0,0.0461760424078
3180,#3499,S,thionicotinamide-adenine-dinucleotide,UQYPZLRUJKCREN-XCSFTKGKSA-O,NC(=S)c1ccc[n+]([C@@H]2O[C@@H](CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)c1,0.0,0.04617036134
5336,#5860,S,n-[1h-indol-3-yl-acetyl]aspartic acid,VAFNMNRKDDAKRM-NSHDSACASA-N,O=C(O)C[C@H](NC(=O)Cc1c[nH]c2ccccc12)C(=O)O,0.0,0.0461249835789
132,#144,S,phenytoin,CXOFVDLJLONNDW-UHFFFAOYSA-N,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,0.0,0.046019308269
5600,#6127,S,methoxyundecylphosphinic acid,JBVUSHKPEBKWQP-UHFFFAOYSA-N,CCCCCCCCCCC[P@](=O)(O)OC,0.0,0.0459679961205
137,#149,S,clotrimazole,VNFPBHJOKIVQEB-UHFFFAOYSA-N,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,0.0,0.0459587872028
1094,#1171,S,ceftizoxime,NNULBSISHYWZJU-LDYMZIIASA-N,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,0.0,0.0459520295262
5101,#5616,S,n-(3*5-dibromo-4-hydroxyphenyl)-4-hydroxy-3*5-dimethylbenzamide,HHFKUQZPNITQLU-UHFFFAOYSA-N,Cc1cc(C(=O)Nc2cc(Br)c(O)c(Br)c2)cc(C)c1O,0.0,0.0459392406046
748,#802,S,buprenorphine,RMRJXGBAOAMLHD-IHFGGWKQSA-N,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,0.0,0.0458174608648
3167,#3485,S,alpha-l-methyl-fucose,OHWCAVRRXKJCRB-CXNFULCWSA-N,CO[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O,0.0,0.0458000004292
3153,#3469,S,2-o-methyl fucose,YLAMTMNJXPWCQN-TYDWOXHJSA-N,CO[C@H]1[C@@H](O)O[C@@H](C)[C@H](O)[C@H]1O,0.0,0.0458000004292
2603,#2854,S,beta-l-methyl-fucose,OHWCAVRRXKJCRB-XUVCUMPTSA-N,CO[C@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O,0.0,0.0458000004292
663,#716,S,phensuximide,WLWFNJKHKGIJNW-UHFFFAOYSA-N,CN1C(=O)CC(c2ccccc2)C1=O,0.0,0.0457918979228
3697,#4093,S,2-amino-p-cresol,ZMXYNJXDULEQCK-UHFFFAOYSA-N,Cc1ccc(O)c(N)c1,0.0,0.0457848533988
4634,#5132,S,n-methyl-1-(2-thiophen-2-ylphenyl)methanamine,MRKJJEJYTBOUTH-UHFFFAOYSA-N,CNCc1ccccc1-c1cccs1,0.0,0.0457729324698
6064,#6612,S,5-ethoxy-4-(1-methyl-7-oxo-3-propyl-6*7-dihydro-1h-pyrazolo[4*3-d]pyrimidin-5-yl)thiophene-2-sulfonamide,FENWRHVHBZQJGW-UHFFFAOYSA-N,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(N)(=O)=O)sc3OCC)nc12,0.0,0.0457289814949
3792,#4195,S,s-propylamine-l-cysteine,RYOVYWMBACBGOD-ZCFIWIBFSA-N,NCCCSC[C@H](N)CO,0.0,0.0457176752388
5301,#5824,S,(2z*4e)-2-hydroxy-6-oxo-6-phenylhexa-2*4-dienoic acid,RDRDHXDYMGUCKE-UHFFFAOYSA-N,O=C(O)/C(O)=C\C=C\C(=O)c1ccccc1,0.0,0.0456368625164
673,#726,S,donepezil,ADEBPBSSDYVVLD-UHFFFAOYSA-N,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,0.0,0.0456013716757
5106,#5621,S,1-benzyl-4-[(5*6-dimethoxy-1-indanon-2-yl)methyl]piperidine,ADEBPBSSDYVVLD-HXUWFJFHSA-N,COc1cc2c(cc1OC)C(=O)[C@H](CC1CCN(Cc3ccccc3)CC1)C2,0.0,0.0456013716757
3662,#4053,S,3-(mercaptomethylene)pyridine,MBXKCLHOVPXMCJ-UHFFFAOYSA-N,SCc1cccnc1,0.0,0.0456007681787
2716,#2981,S,2-pyridinethiol,WHMDPDGBKYUEMW-UHFFFAOYSA-N,Sc1ccccn1,0.0,0.0456007681787
3017,#3322,S,6-methylamino-5-nitroisocytosine,NMCMUSAXKISTKW-UHFFFAOYSA-N,CNc1nc(N)[nH]c(=O)c1[N+](=O)[O-],0.0,0.045598257333
72,#82,S,carbidopa,TZFNLOMSOLWIDK-JTQLQIEISA-N,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,0.0,0.0455886907876
4469,#4964,S,d-phenylalanyl-n-(3-fluorobenzyl)-l-prolinamide,JGZSVYZIJHGHMA-MOPGFXCFSA-N,N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1cccc(F)c1,0.0,0.0455526597798
1824,#1977,S,7-deazaguanine,LOSIULRWFAEMFL-UHFFFAOYSA-N,Nc1nc2c(c(=O)[nH]1)CC=N2,0.0,0.0455392636359
4543,#5040,S,2-(4-methylphenoxy)ethylphosphinate,SATOOOGJLDLPLZ-UHFFFAOYSA-N,Cc1ccc(OCC[P@H](=O)O)cc1,0.0,0.0455392375588
660,#713,S,diazepam,AAOVKJBEBIDNHE-UHFFFAOYSA-N,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0.0,0.0455050505698
6453,#7057,S,sacubitril,PYNXFZCZUAOOQC-UTKZUKDTSA-N,CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O,0.0,0.0455005988479
2856,#3145,S,1-ethoxy-2-(2-methoxyethoxy)ethane,CNJRPYFBORAQAU-UHFFFAOYSA-N,CCOCCOCCOC,0.0,0.0454468466341
6070,#6618,S,4-hydroxy-3-[(1s*3r)-3-hydroxy-1-phenylbutyl]-2h-chromen-2-one,ZUJMMGHIYSAEOU-SWLSCSKDSA-N,C[C@H](O)C[C@H](c1ccccc1)c1c(O)c2ccccc2oc1=O,0.0,0.0454176589847
2539,#2781,S,3-fluoro-2-(phosphonooxy)propanoic acid,BNOCDEBUFVJMQI-UWTATZPHSA-N,O=C(O)[C@@H](CF)OP(=O)(O)O,0.0,0.0453897975385
781,#835,S,netilmicin,ZBGPYVZLYBDXKO-HILBYHGXSA-N,CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@H](O)[C@@H](NC)[C@@]1(C)O,0.0,0.0453846342862
1731,#1868,S,(2s*3s)-trans-2*3-dihydro-3-hydroxyanthranilic acid,XBTXTLKLSHACSS-PHDIDXHHSA-N,N[C@@H]1C(C(=O)O)=CC=C[C@H]1O,0.0,0.0453716479242
4839,#5339,S,5-(2-methoxyphenyl)-2-furoic acid,CHWVDGYLKPLBES-UHFFFAOYSA-N,COc1ccccc1-c1ccc(C(=O)O)o1,0.0,0.0453046187758
5426,#5951,S,(1s*6r)-3-{[3-(trifluoromethyl)-5*6-dihydro[1*2*4]triazolo[4*3-a]pyrazin-7(8h)-yl]carbonyl}-6-(2*4*5-trifluorophenyl)cyclohex-3-en-1-amine,NVVSPGQEXMJZIR-BMIGLBTASA-N,N[C@H]1CC(C(=O)N2CCn3c(nnc3C(F)(F)F)C2)=CC[C@@H]1c1cc(F)c(F)cc1F,0.0,0.0452909432352
2266,#2469,S,1-hexadecanosulfonic acid,SSILHZFTFWOUJR-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCS(=O)(=O)O,0.0,0.0452889129519
2692,#2953,S,pterin cytosine dinucleotide,RBWYFPNWTRZKKZ-KIOPRYTQSA-N,Nc1ccn([C@@H]2O[C@@H](CO[P@@](=O)(O)O[P@](=O)(O)OC[C@H]3Oc4nc5nc(N)nc(O)c5nc4C(S)=C3S)[C@H](O)[C@H]2O)c(=O)n1,0.0,0.0452666692436
2498,#2734,S,7-nitroindazole-2-carboxamidine,GFYAZUABYOOPCN-UHFFFAOYSA-N,N=C(N)n1cc2cccc([N+](=O)[O-])c2n1,0.0,0.0452546365559
1486,#1599,S,4-[hydroxy-[methyl-phosphinoyl]]-3-oxo-butanoic acid,MZTALSPOBPYJPG-UHFFFAOYSA-N,C[P@](=O)(O)CC(=O)CC(=O)O,0.0,0.0452452003956
5227,#5747,S,n~3~-cyclopropyl-n~4~'-(cyclopropylmethyl)-6-methylbiphenyl-3*4'-dicarboxamide,BOPSUAHGQHFKGG-UHFFFAOYSA-N,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,0.0,0.0451969131827
2012,#2182,S,methoxy arachidonyl fluorophosphonate,KWKZCGMJGHHOKJ-RUZDIDTESA-N,CCCCC/C=C/C/C=C/C/C=C/C/C=C/CCCC[P@](=O)(F)OC,0.0,0.0451655425131
2625,#2879,S,fr233623,OODDZQQDDOVCFD-SCLBCKFNSA-N,C[C@H](O)[C@@H](CCc1cccc2ccccc12)n1cnc(C(N)=O)c1,0.0,0.0451649986207
4673,#5172,S,{4-[(2r)-pyrrolidin-2-ylmethoxy]phenyl}(4-thiophen-3-ylphenyl)methanone,VUWFJUJWAWMRQN-HXUWFJFHSA-N,O=C(c1ccc(OC[C@H]2CCCN2)cc1)c1ccc(-c2ccsc2)cc1,0.0,0.0451482944191
2666,#2926,S,2*6-difluorobenzenesulfonamide,RVVVGGCOFWWDEL-UHFFFAOYSA-N,NS(=O)(=O)c1c(F)cccc1F,0.0,0.0451425686479
1532,#1647,S,d-galctopyranosyl-1-on,PHOQVHQSTUBQQK-MBMOQRBOSA-N,O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,0.0,0.0450810417533
3721,#4119,S,gluconolactone,PHOQVHQSTUBQQK-SQOUGZDYSA-N,O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.0,0.0450810417533
2545,#2787,S,para-toluene sulfonate,JOXIMZWYDAKGHI-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)O)cc1,0.0,0.0450657904148
4869,#5370,S,4-tert-butylbenzenesulfonic acid,LZQMCUIWYRQLOG-UHFFFAOYSA-N,CC(C)(C)c1ccc(S(=O)(=O)O)cc1,0.0,0.0450619608164
5289,#5812,S,5-chloro-6-methyl-n-(2-phenylethyl)-2-pyridin-2-ylpyrimidin-4-amine,HIUOABSWQSUEGK-UHFFFAOYSA-N,Cc1nc(-c2ccccn2)nc(NCCc2ccccc2)c1Cl,0.0,0.0450350902975
1011,#1081,S,flumazenil,OFBIFZUFASYYRE-UHFFFAOYSA-N,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,0.0,0.0450222678483
1589,#1712,S,7n-methyl-8-hydroguanosine-5'-diphosphate,QQODJOAVWUWVHJ-FCIPNVEPSA-N,CN1CN([C@@H]2O[C@@H](CO[P@@](=O)(O)OP(=O)(O)O)[C@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,0.0,0.045013923198
2688,#2949,S,lactose sialic acid,CILYIEBUXJIHCO-ZPXYJZJDSA-N,CC(=O)N[C@@H]1[C@@H]([C@@H](O)[C@H](O)CO)O[C@@](O[C@H]2[C@@H](O)[C@H](CO)O[C@@H](O[C@@H]3[C@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O)(C(=O)O)C[C@H]1O,0.0,0.0450079664588
5262,#5783,S,6-chloro-4-(cyclohexyloxy)-3-isopropylquinolin-2(1h)-one,OQCFORGSZJSAEL-UHFFFAOYSA-N,CC(C)c1c(OC2CCCCC2)c2cc(Cl)ccc2[nH]c1=O,0.0,0.0449939407408
3397,#3747,S,2-fluoro-2-deoxy-beta-d-galactopyranosyl-beta-d-glucopyranose,KWMZPXRIEZDXAQ-DHRRBEGDSA-N,OC[C@@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1F,0.0,0.0449913591146
2041,#2213,S,dinor-n(omega)-hydroxy-l-arginine,RPHCSGPGZUWMRV-REOHCLBHSA-N,N=C(NO)NC[C@H](N)C(=O)O,0.0,0.044982958585
1202,#1291,S,aminorex,SYAKTDIEAPMBAL-UHFFFAOYSA-N,N=C1NCC(c2ccccc2)O1,0.0,0.044964402914
1168,#1257,S,4-methylaminorex,LJQBMYDFWFGESC-UHFFFAOYSA-N,CC1NC(=N)OC1c1ccccc1,0.0,0.044964402914
4169,#4630,S,hexaminolevulinate,RYQOILLJDKPETL-UHFFFAOYSA-N,CCCCCCOC(=O)CCC(=O)CN,0.0,0.0448783189058
996,#1066,S,clindamycin,KDLRVYVGXIQJDK-NOWPCOIGSA-N,CCC[C@@H]1C[C@@H](C(=O)NC(C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,0.0,0.0448633283377
1391,#1493,S,7*8-diamino-nonanoic acid,KCEGBPIYGIWCDH-JGVFFNPUSA-N,C[C@H](N)[C@H](N)CCCCCC(=O)O,0.0,0.0448474027216
4225,#4695,S,fospropofol,QVNNONOFASOXQV-UHFFFAOYSA-N,CC(C)c1cccc(C(C)C)c1OCOP(=O)(O)O,0.0,0.0448142960668
5215,#5734,S,(1r)-1*2*2-trimethylpropyl (r)-methylphosphinate,QZUGWOMGKDLYKO-ZCFIWIBFSA-N,C[C@@H](O[P@H](C)=O)C(C)(C)C,0.0,0.0448040701449
1717,#1852,S,leucine - reduced carbonyl,UNBMPKNTYKDYCG-ZCFIWIBFSA-N,CC(C)C[C@@H](C)N,0.0,0.0447479709983
6022,#6567,S,rel-(9r*12s)-9*10*11*12-tetrahydro-9*12-epoxy-1h-diindolo[1*2*3-fg:3'*2'*1'-kl]pyrrolo[3*4-i][1*6]benzodiazocine-1*3(2h)-dione,OTPNDVKVEAIXTI-IYBDPMFKSA-N,O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1[C@H]1CC[C@@H]3O1,0.0,0.0447401069105
3591,#3973,S,7*8-dihydrobiopterin,FEMXZDUTFRTWPE-AWFVSMACSA-N,C[C@@H](O)[C@@H](O)C1=Nc2c(nc(N)[nH]c2=O)NC1,0.0,0.0447236634791
1412,#1517,S,(3r)-1-acetyl-3-methylpiperidine,XKFPNHDGLSYZRC-SSDOTTSWSA-N,CC(=O)N1CCC[C@@H](C)C1,0.0,0.0447059832513
5745,#6276,S,4-[4-(2*5-dioxo-pyrrolidin-1-yl)-phenylamino]-4-hydroxy-butyric acid,SUETUOGYOWOLNJ-NSHDSACASA-N,O=C(O)CC[C@H](O)Nc1ccc(N2C(=O)CCC2=O)cc1,0.0,0.044688269496
434,#468,S,lactulose,JCQLYHFGKNRPGE-FCVZTGTOSA-N,OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,0.0,0.0446743369102
2242,#2443,S,uridine,DRTQHJPVMGBUCF-ZAKLUEHWSA-N,O=c1ccn([C@@H]2O[C@@H](CO)[C@H](O)[C@H]2O)c(=O)[nH]1,0.0,0.0446382686496
4997,#5507,S,(4r*2s)-5'-(4-(4-chlorobenzyloxy)pyrrolidin-2-ylmethanesulfonyl)isoquinoline,RLNNFNGBXLTQOB-RBUKOAKNSA-N,O=S(=O)(NC[C@@H]1C[C@@H](OCc2ccc(Cl)cc2)CN1)c1cccc2cnccc12,0.0,0.0446327887475
4565,#5062,S,4-(6-{[(1r)-1-(hydroxymethyl)propyl]amino}imidazo[1*2-b]pyridazin-3-yl)benzoic acid,KKZYGUVAFJCULH-CYBMUJFWSA-N,CC[C@H](CO)Nc1ccc2ncc(-c3ccc(C(=O)O)cc3)n2n1,0.0,0.0446298494935
808,#867,S,dopamine,VYFYYTLLBUKUHU-UHFFFAOYSA-N,NCCc1ccc(O)c(O)c1,0.0,0.0446267724037
3050,#3356,S,cp403700* (s)-1-{2-[(5-chloro-1h-indole-2-carbonyl)-amino]-3-phenyl-propionyl}-azetidine-3-carboxylate,RONLONYAIBUEKT-IBGZPJMESA-N,O=C(N[C@@H](Cc1ccccc1)C(=O)N1CC(C(=O)O)C1)c1cc2cc(Cl)ccc2[nH]1,0.0,0.0446126647294
1026,#1096,S,rifaximin,NZCRJKRKKOLAOJ-IIBMFGDOSA-N,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0.0,0.0445997193456
1405,#1509,S,3-(oxalyl-amino)-naphthalene-2-carboxylic acid,DQBLKSRRWDWNKQ-UHFFFAOYSA-N,O=C(O)C(=O)Nc1cc2ccccc2cc1C(=O)O,0.0,0.0445791333914
2983,#3285,S,vitamin b6 complexed with 2-amino-pentanoic acid,YYAMSLLSQINIQO-NSHDSACASA-N,CCC[C@H](NCc1c(COP(=O)(O)O)cnc(C)c1O)C(=O)O,0.0,0.0445781573653
3080,#3387,S,lactaldehyde,BSABBBMNWQWLLU-VKHMYHEASA-N,C[C@H](O)C=O,0.0,0.0445485860109
1759,#1900,S,(r)-propylene glycol,DNIAPMSPPWPWGF-GSVOUGTGSA-N,C[C@@H](O)CO,0.0,0.0445485860109
1493,#1606,S,1*2-propanediol,DNIAPMSPPWPWGF-UHFFFAOYSA-N,CC(O)CO,0.0,0.0445485860109
3558,#3930,S,s-1*2-propanediol,DNIAPMSPPWPWGF-VKHMYHEASA-N,C[C@H](O)CO,0.0,0.0445485860109
5804,#6337,S,2-(1h-pyrrol-1-ylcarbonyl)benzene-1*3*5-triol,RYGSNHBTZDYVSS-UHFFFAOYSA-N,O=C(c1c(O)cc(O)cc1O)n1cccc1,0.0,0.0445477254689
224,#241,S,minoxidil,ZFMITUMMTDLWHR-UHFFFAOYSA-N,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],0.0,0.0444615855813
4289,#4781,S,d-phenylalanyl-n-[(1s)-4-{[amino(iminio)methyl]amino}-1-(chloroacetyl)butyl]-l-prolinamide,KWPACVJPAFGBEQ-IKGGRYGDSA-N,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1)C(=O)CCl,0.0,0.0443072915077
2441,#2670,S,s-ethyl-n-[4-(trifluoromethyl)phenyl]isothiourea,LCMOXIFARISMOH-UHFFFAOYSA-N,CCSC(=N)Nc1ccc(C(F)(F)F)cc1,0.0,0.0443027205765
2140,#2326,S,ethyl dimethyl ammonio propane sulfonate,NNCRHRDBFDCWPA-UHFFFAOYSA-O,CC[N+](C)(C)CCCS(=O)(=O)O,0.0,0.0442450530827
2562,#2808,S,4-methyl-5-hydroxyethylthiazole phosphate,OCYMERZCMYJQQO-UHFFFAOYSA-N,Cc1ncsc1CCOP(=O)(O)O,0.0,0.0441774837673
1967,#2133,S,2-(11-{2-[benzenesulfonyl-(3-methyl-butyl)-amino]-1-hydroxy-ethyl}-6*9-dioxo-2-oxa-7*10-diaza-bicyclo[11.2.2]heptadeca-1(16)*13(17)*14-trien-8-yl)-acetamide* inhibitor 2,HOUHLOFMBSYNBO-KKUQBAQOSA-N,CC(C)CCN(C[C@@H](O)[C@@H]1Cc2ccc(cc2)OCCCC(=O)N[C@@H](CC(N)=O)C(=O)N1)S(=O)(=O)c1ccccc1,0.0,0.0441353991628
5655,#6184,S,o-[2-(1*3-dioxo-1*3-dihydro-2h-isoindol-2-yl)ethyl] (4-chlorophenyl)thiocarbamate,BWRRXOIACQYNEK-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)N1CCOC(=S)Nc1ccc(Cl)cc1,0.0,0.0440833568573
456,#492,S,sulindac,MLKXDPUZXIRXEP-UHFFFAOYSA-N,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1,0.0,0.0440812893212
5653,#6182,S,(1s*3r*4s*5s*7s)-4-{[2-(4-methoxyphenoxy)-2-methylpropanoyl]amino}adamantane-1-carboxamide,MNVKIDPRYUGTTG-YINOZDTMSA-N,COc1ccc(OC(C)(C)C(=O)N[C@H]2[C@H]3C[C@H]4C[C@@H]2C[C@](C(N)=O)(C4)C3)cc1,0.0,0.0440797805786
2396,#2618,S,1-methoxy-2-(2-methoxyethoxy)ethane,SBZXBUIDTXKZTM-UHFFFAOYSA-N,COCCOCCOC,0.0,0.0440747886896
1214,#1305,S,3*4-methylenedioxyamphetamine,NGBBVGZWCFBOGO-UHFFFAOYSA-N,CC(N)Cc1ccc2c(c1)OCO2,0.0,0.044060908258
3140,#3454,S,benzenesulfonyl,JEHKKBHWRAXMCH-UHFFFAOYSA-N,O=[S@](O)c1ccccc1,0.0,0.0440459065139
